ID,Time Started,Time Finished,Manufacturer,OS,Country,Area,County,City,Provider,Gender,Age,Year Of Birth,À quelle fréquence utilisez-vous ces médias dans vos activités quotidiennes ?,"De quels médias proviennent habituellement les informations que vous lisez, regardez ou écoutez sur l'IA? (Sélectionnez tout ce qui s'applique)","De quels médias proviennent habituellement les informations que vous lisez, regardez ou écoutez sur l'IA? (Sélectionnez tout ce qui s'applique)","De quels médias proviennent habituellement les informations que vous lisez, regardez ou écoutez sur l'IA? (Sélectionnez tout ce qui s'applique)","De quels médias proviennent habituellement les informations que vous lisez, regardez ou écoutez sur l'IA? (Sélectionnez tout ce qui s'applique)","De quels médias proviennent habituellement les informations que vous lisez, regardez ou écoutez sur l'IA? (Sélectionnez tout ce qui s'applique)","De quels médias proviennent habituellement les informations que vous lisez, regardez ou écoutez sur l'IA? (Sélectionnez tout ce qui s'applique)","De quels médias proviennent habituellement les informations que vous lisez, regardez ou écoutez sur l'IA? (Sélectionnez tout ce qui s'applique)","Dans quelle mesure êtes-vous d'accord avec la déclaration suivante : ""L'IA offrent des avantages significatifs""",Quels avantages pensez-vous que l'IA offrent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels avantages pensez-vous que l'IA offrent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels avantages pensez-vous que l'IA offrent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels avantages pensez-vous que l'IA offrent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels avantages pensez-vous que l'IA offrent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels avantages pensez-vous que l'IA offrent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels avantages pensez-vous que l'IA offrent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels avantages pensez-vous que l'IA offrent dans nos vies ? (Sélectionnez tout ce qui s'applique),"Dans quelle mesure êtes-vous d'accord avec la déclaration : ""Je suis préoccupé(e) par les risques associés à l'adoption de l'IA."" ?",Quels aspects négatifs pensez-vous que l'IA présentent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels aspects négatifs pensez-vous que l'IA présentent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels aspects négatifs pensez-vous que l'IA présentent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels aspects négatifs pensez-vous que l'IA présentent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels aspects négatifs pensez-vous que l'IA présentent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels aspects négatifs pensez-vous que l'IA présentent dans nos vies ? (Sélectionnez tout ce qui s'applique),Quels aspects négatifs pensez-vous que l'IA présentent dans nos vies ? (Sélectionnez tout ce qui s'applique),À quelle fréquence rencontrez-vous des informations sur l'IA dans les canaux médiatiques ?,Quelle(s) source(s) médiatique(s) considérez-vous comme la plus influente pour améliorer votre compréhension de l'IA ? (Sélectionnez tout ce qui s'applique),Quelle(s) source(s) médiatique(s) considérez-vous comme la plus influente pour améliorer votre compréhension de l'IA ? (Sélectionnez tout ce qui s'applique),Quelle(s) source(s) médiatique(s) considérez-vous comme la plus influente pour améliorer votre compréhension de l'IA ? (Sélectionnez tout ce qui s'applique),Quelle(s) source(s) médiatique(s) considérez-vous comme la plus influente pour améliorer votre compréhension de l'IA ? (Sélectionnez tout ce qui s'applique),Quelle(s) source(s) médiatique(s) considérez-vous comme la plus influente pour améliorer votre compréhension de l'IA ? (Sélectionnez tout ce qui s'applique),Quelle(s) source(s) médiatique(s) considérez-vous comme la plus influente pour améliorer votre compréhension de l'IA ? (Sélectionnez tout ce qui s'applique),Quelle(s) source(s) médiatique(s) considérez-vous comme la plus influente pour améliorer votre compréhension de l'IA ? (Sélectionnez tout ce qui s'applique),Quels risques de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels risques de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels risques de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels risques de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels risques de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels risques de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels risques de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels risques de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),Quels avantages de l'IA avez-vous entendus par les sources médiatiques ? (Sélectionnez tout ce qui s'applique),"Dans quelle mesure êtes-vous d'accord avec la déclaration : ""Je ressens généralement des émotions négatives à l'égard de l'IA"" ?",À quelle fréquence utilisez-vous l'IA dans votre vie quotidienne ?,À quelle fréquence voyez-vous des informations médiatiques sur les questions éthiques et de confidentialité liées à l'IA?,"Dans quelle mesure êtes-vous d'accord avec la déclaration : ""Je trouve les informations sur l'IA provenant des sources médiatiques que j'utilise fiables"" ?",Quelle est la probabilité que vous utiliserez l'IA dans vos activités quotidiennes à l'avenir ?,"Comment évalueriez-vous vos connaissances en IA sur une échelle de 1 à 5, 1 correspondant à ""Aucune connaissance"" et 5 à ""Connaissance experte"" ?", À quelle fréquence rencontrez-vous des informations médiatiques positives sur les avantages de l'IA ?,Quelles sources considérez-vous comme les plus fiables pour en apprendre sur l'IA ? (Sélectionnez tout ce qui s'applique),Quelles sources considérez-vous comme les plus fiables pour en apprendre sur l'IA ? (Sélectionnez tout ce qui s'applique),Quelles sources considérez-vous comme les plus fiables pour en apprendre sur l'IA ? (Sélectionnez tout ce qui s'applique),Quelles sources considérez-vous comme les plus fiables pour en apprendre sur l'IA ? (Sélectionnez tout ce qui s'applique),Quelles sources considérez-vous comme les plus fiables pour en apprendre sur l'IA ? (Sélectionnez tout ce qui s'applique),Quelles sources considérez-vous comme les plus fiables pour en apprendre sur l'IA ? (Sélectionnez tout ce qui s'applique),Quelles sources considérez-vous comme les plus fiables pour en apprendre sur l'IA ? (Sélectionnez tout ce qui s'applique),Comment soutenez-vous le développement continu de l’IA à l’avenir ?,Comment percevez-vous le ton général des informations médiatiques sur l'IA que vous avez rencontrée ?,À quelle fréquence rencontrez-vous des informations médiatiques négatives sur les risques de l'IA ?,"Selon vous, quels sont les principaux types d'Intelligence Artificielle ?",Dans quelle mesure pensez-vous que l'IA aura un impact sur les opportunités d'emploi dans les dix prochaines années ?,"À quelle fréquence lisez-vous, regardez-vous, écoutez-vous des informations sur la technologie ?",Quelles technologies considérez-vous comme étant de l'Intelligence Artificielle (IA) ? Veuillez sélectionner toutes les réponses qui s'appliquent.,Quelles technologies considérez-vous comme étant de l'Intelligence Artificielle (IA) ? Veuillez sélectionner toutes les réponses qui s'appliquent.,Quelles technologies considérez-vous comme étant de l'Intelligence Artificielle (IA) ? Veuillez sélectionner toutes les réponses qui s'appliquent.,Quelles technologies considérez-vous comme étant de l'Intelligence Artificielle (IA) ? Veuillez sélectionner toutes les réponses qui s'appliquent.,Quelles technologies considérez-vous comme étant de l'Intelligence Artificielle (IA) ? Veuillez sélectionner toutes les réponses qui s'appliquent.,Quelles technologies considérez-vous comme étant de l'Intelligence Artificielle (IA) ? Veuillez sélectionner toutes les réponses qui s'appliquent.,Marital Status,Number of children,Education,Employment Status,Career,Race,Income,Spoken Languages,Organization Role,Number of Employees,Location Postal Code,US Census Region,US Census Division,US Congressional District,DMA Code,DMA Name,Audience,Weight,apiKey,deviceId,sdkVersion,sessionId
1602528718,2024-07-04 07:17:44,2024-07-04 07:21:45,Unknown,Web,FR,Grand Est,Unknown,Strasbourg,Unknown,female,> 54,1967,"Médias imprimés (Journaux, Magazines, Livres,..):Jamais | Télévision/Radio:Souvent | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Jamais | Blogs/ Vlogs:Jamais | Applications de nouvelles en ligne:Jamais",,Télévision/Radio,,,,,,"Ni d'accord, ni pas d'accord",,,,,,,,,"Ni d'accord, ni pas d'accord",,,,,,,,,,Télévision/Radio,,,,,,,,,,,,,Aucune des réponses ci-dessus,,,,,,,,,,,Aucune des réponses ci-dessus,"Ni d'accord, ni pas d'accord",Jamais,Rarement,"Ni d'accord, ni pas d'accord",Peut-être,1,Rarement,,Télévision/Radio,,,,,,Pas du tout,Neutre,Rarement,"Apprentissage automatique, Apprentissage profond et Réseaux de neurones(Machine Learning, Deep Learning, and Neural Networks)",Plutôt négatif,Rarement,,Réalité Virtuelle (Virtual Reality),,,,,divorced,one,vocational_technical_college,employed_for_wages,government_and_public_administration,white,lower_ii,fr,other_non_management,eleven_to_twentyfive,,,,,,,Audience 1,0.49,43daa2f4-7a8d-4254-ac00-5a6ad14fa69d,11538091,7,6b5dddd8-c19c-4e98-97d8-d1901f795293
1063864568,2024-07-04 07:18:04,2024-07-04 07:21:55,Unknown,Web,FR,Île-de-France,Unknown,Cachan,Unknown,female,> 54,1945,"Médias imprimés (Journaux, Magazines, Livres,..):Parfois | Télévision/Radio:Souvent | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Parfois | Blogs/ Vlogs:Jamais | Applications de nouvelles en ligne:Jamais",,Télévision/Radio,,,,,,"Ni d'accord, ni pas d'accord",,,,,,,,,Plutôt d'accord,,Atteinte à la vie privée,,Perte d'emploi,,Perte de contrôle de l'IA,,Parfois,"Médias imprimés (Journaux, Magazines, Livres,..)",,,,Applications de presse en ligne ,,,Sécurité des données,Atteinte à la vie privée,,,Les enjeux éthiques,Perte de contrôle de l'IA,,,,,,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,,,,,Plutôt d'accord,Parfois,Rarement,"Ni d'accord, ni pas d'accord",Improbable,3,Parfois,,Télévision/Radio,,,,,,Moyennement ,Neutre,Parfois,"Systèmes experts, Robotique et Traitement du langage naturel(Expert Systems, Robotics, and Natural Language Processing)",Neutre,Parfois,Traitement du langage naturel (NLP),Réalité Virtuelle (Virtual Reality),,,Algorithmes d'apprentissage automatique,,widowed,zero,vocational_technical_college,retired,other,white,middle_i,fr,not_work,do_not_work,94230,,,,,,Audience 1,2.32,43daa2f4-7a8d-4254-ac00-5a6ad14fa69d,73933115,7,3a26ab15-ca39-4da4-aed4-aaca5e8b6307
-915395698,2024-07-04 06:25:32,2024-07-04 06:29:53,Unknown,Web,FR,Nouvelle-Aquitaine,Unknown,Salaunes,Unknown,male,18 - 24,2004,"Médias imprimés (Journaux, Magazines, Livres,..):Jamais | Télévision/Radio:Souvent | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Rarement | Blogs/ Vlogs:Jamais | Applications de nouvelles en ligne:Jamais",,Télévision/Radio,,,,,,"Ni d'accord, ni pas d'accord",,,,,,,,,"Ni d'accord, ni pas d'accord",,,,,,,,,,Télévision/Radio,,,,,,,,,,,,,Aucune des réponses ci-dessus,,,,,,,,,,,Aucune des réponses ci-dessus,"Ni d'accord, ni pas d'accord",Rarement,Rarement,"Ni d'accord, ni pas d'accord",Improbable,2,Rarement,,Télévision/Radio,,,,,,Moyennement ,Neutre,Rarement,"Apprentissage supervisé, Apprentissage non supervisé et Apprentissage par renforcement(Supervised Learning, Unsupervised Learning, and Reinforcement Learning)",Neutre,Parfois,,,Reconnaissance vocale,,,,prefer_not_to_say,zero,high_school,retired,other,white,lower_ii,fr,not_work,prefer_not_to_say,33160,,,,,,Audience 1,1.49,43daa2f4-7a8d-4254-ac00-5a6ad14fa69d,18063961,7,2e169698-69fd-4f25-89dd-c0db5bfaba10
-681009086,2024-07-04 07:19:16,2024-07-04 07:22:47,Unknown,Web,FR,Provence-Alpes-Côte d'Azur,Unknown,Marseille,Unknown,female,45 - 54,1975,"Médias imprimés (Journaux, Magazines, Livres,..):Rarement | Télévision/Radio:Souvent | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Parfois | Blogs/ Vlogs:Rarement | Applications de nouvelles en ligne:Rarement",,Télévision/Radio,,,,,,Tout à fait d'accord,,,,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,,Plutôt pas d'accord,,,,,,,,,,,,,,,LES MOTEURS DE RECHERCHES,,Atteinte à la vie privée,,,,Perte de contrôle de l'IA,,,Stimuler l'innovation,,,,,,,Productivité,,,,Pas du tout d'accord,Souvent,Souvent,Tout à fait d'accord,Certainement,4,Souvent,,Télévision/Radio,,,,,,Beaucoup,Plutôt positi,Rarement,"Systèmes experts, Robotique et Traitement du langage naturel(Expert Systems, Robotics, and Natural Language Processing)",Neutre,Souvent,Traitement du langage naturel (NLP),Réalité Virtuelle (Virtual Reality),Reconnaissance vocale,,Algorithmes d'apprentissage automatique,,single,two,high_school,employed_for_wages,transportation_and_warehousing,,lower_i,fr,other_non_management,hundrendone_to_twohundrendsfifty,13006,,,,,,Audience 1,0.53,f670a2b2-d006-4b11-95a6-82a56f2f2678,84697835,7,2c3badd3-062f-4dee-9c66-eb9e65c45a1e
1630725956,2024-07-04 07:17:56,2024-07-04 07:23:34,Unknown,Web,FR,Brittany,Unknown,Port-Louis,Unknown,male,> 54,1966,"Médias imprimés (Journaux, Magazines, Livres,..):Toujours | Télévision/Radio:Toujours | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Toujours | Blogs/ Vlogs:Jamais | Applications de nouvelles en ligne:Toujours",,,"Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.)",,Applications de nouvelles en ligne,,,Tout à fait d'accord,Stimuler l'innovation,Optimiser la prise de décision,Renforcer la compétitivité,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,,Plutôt pas d'accord,,,,,,,,,"Médias imprimés (Journaux, Magazines, Livres,..)",Télévision/Radio,"Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.)",,Applications de presse en ligne ,,,,,,,,,,Aucune des réponses ci-dessus,Stimuler l'innovation,Optimiser la prise de décision,Renforcer la compétitivité,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,Productivité,Faciliter apprendre,,,Pas du tout d'accord,Rarement,Rarement,Tout à fait d'accord,Certainement,3,Souvent,"Médias imprimés (Journaux, Magazines, Livres,..)",Télévision/Radio,"Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.)",Blogs/ Vlogs,,,,Énormément,Plutôt positi,Rarement,"l'intelligence artificielle étroite, l'intelligence artificielle générale et la superintelligence artificielle. (Narrow AI, General AI, and Super AI)",Neutre,Souvent,Traitement du langage naturel (NLP),Réalité Virtuelle (Virtual Reality),Reconnaissance vocale,,Algorithmes d'apprentissage automatique,,married,one,high_school,employed_for_wages,construction,white,middle_i,fr,technical_staff,hundrendone_to_twohundrendsfifty,56290,,,,,,Audience 1,1.01,43daa2f4-7a8d-4254-ac00-5a6ad14fa69d,24279798,7,b2661d25-c009-497b-8f22-4565529dda7b
1522309711,2024-07-04 06:25:18,2024-07-04 06:35:15,Apple,iOS,FR,Occitanie,Unknown,Agde,Unknown,female,18 - 24,2003,"Médias imprimés (Journaux, Magazines, Livres,..):Rarement | Télévision/Radio:Souvent | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Toujours | Blogs/ Vlogs:Parfois | Applications de nouvelles en ligne:Rarement","Médias imprimés (Journaux, Magazines, Livres, etc.)",Télévision/Radio,"Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.)",,,,,Plutôt d'accord,Stimuler l'innovation,,Renforcer la compétitivité,Accroître l'efficacité,,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,,Plutôt d'accord,Sécurité des données,,Biais et discrimination,Perte d'emploi,,Perte de contrôle de l'IA,,Parfois,,Télévision/Radio,"Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.)",,Applications de presse en ligne ,,,,,,Perte d'emploi,Les enjeux éthiques,Perte de contrôle de l'IA,,,,,,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,Productivité,Faciliter apprendre,,,Plutôt d'accord,Rarement,Rarement,Plutôt pas d'accord,Peut-être,3,Souvent,"Médias imprimés (Journaux, Magazines, Livres,..)",,,,Applications de presse en ligne ,,,Moyennement ,Plutôt positi,Rarement,"Systèmes experts, Robotique et Traitement du langage naturel(Expert Systems, Robotics, and Natural Language Processing)",Négatif,Parfois,Traitement du langage naturel (NLP),Réalité Virtuelle (Virtual Reality),,,Algorithmes d'apprentissage automatique,,single,zero,university,student,education,,lower_i,fr,other_non_management,six_to_ten,34300,,,,,,Audience 1,0.73,228ab5fa-267c-47fc-adee-daa89b952477,956910c9-5a2f-448a-bdf5-94d96c677a83,7,1ad3bcde-204c-4770-8376-cf4224c4e413
151569058,2024-07-04 07:19:09,2024-07-04 07:22:58,Unknown,Web,FR,Île-de-France,Unknown,Courbevoie,Unknown,male,> 54,1960,"Médias imprimés (Journaux, Magazines, Livres,..):Souvent | Télévision/Radio:Toujours | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Toujours | Blogs/ Vlogs:Parfois | Applications de nouvelles en ligne:Parfois",,,"Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.)",,,,,Plutôt d'accord,,Optimiser la prise de décision,,Accroître l'efficacité,,,,,Plutôt d'accord,Sécurité des données,Atteinte à la vie privée,Biais et discrimination,,,,,Parfois,,Télévision/Radio,,,,,,Sécurité des données,Atteinte à la vie privée,Biais et discrimination,Perte d'emploi,,,,,Stimuler l'innovation,,,Accroître l'efficacité,,,Automatiser les fonctions répétitives,,,,,Plutôt d'accord,Rarement,Parfois,Pas du tout d'accord,Peut-être,3,Parfois,,Télévision/Radio,,,,,,Moyennement ,Plutôt positi,Parfois,"Apprentissage automatique, Apprentissage profond et Réseaux de neurones(Machine Learning, Deep Learning, and Neural Networks)",Neutre,Souvent,,,Reconnaissance vocale,,,,married,one,university,employed_for_wages,scientific_or_technical_services,white,lower_ii,fr,technical_staff,eleven_to_twentyfive,92400,,,,,,Audience 1,0.75,43daa2f4-7a8d-4254-ac00-5a6ad14fa69d,69241163,7,af1b599c-3871-412f-82f3-08eb377a5126
882735357,2024-07-04 06:38:22,2024-07-04 06:42:00,Unknown,iOS,FR,Provence-Alpes-Côte d'Azur,Unknown,Grasse,Unknown,male,25 - 34,1994,"Médias imprimés (Journaux, Magazines, Livres,..):Parfois | Télévision/Radio:Parfois | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Souvent | Blogs/ Vlogs:Jamais | Applications de nouvelles en ligne:Jamais",,Télévision/Radio,,Blogs et vlogs,,,,Tout à fait d'accord,,Optimiser la prise de décision,,,Améliorer la coordination,,,,"Ni d'accord, ni pas d'accord",,,,,,,,,,,,Blogs/ Vlogs,Applications de presse en ligne ,,,,,,Perte d'emploi,,,,,Stimuler l'innovation,,,Accroître l'efficacité,Améliorer la coordination,,,Productivité,Faciliter apprendre,,,"Ni d'accord, ni pas d'accord",Toujours,Jamais,Plutôt pas d'accord,Peut-être,1,Souvent,,Télévision/Radio,,Blogs/ Vlogs,Applications de presse en ligne ,,,Beaucoup,Plutôt positi,Jamais,"Apprentissage automatique, Apprentissage profond et Réseaux de neurones(Machine Learning, Deep Learning, and Neural Networks)",Négatif,Jamais,Traitement du langage naturel (NLP),Réalité Virtuelle (Virtual Reality),,,,,single,zero,high_school,employed_for_wages,wholesale,,middle_ii,"en,fr",technical_staff,hundrendone_to_twohundrendsfifty,06130,,,,,,Audience 1,1.17,61c455a8-8f44-4d26-85ea-c1f9acf33eb7,vrg1712289509703,9,fc732695-2462-433f-89c3-e294687ca405
-900152351,2024-07-04 06:25:40,2024-07-04 06:30:05,Unknown,Web,FR,Île-de-France,Unknown,Paris,Unknown,male,45 - 54,1971,"Médias imprimés (Journaux, Magazines, Livres,..):Parfois | Télévision/Radio:Toujours | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Rarement | Blogs/ Vlogs:Rarement | Applications de nouvelles en ligne:Rarement",,,,,Applications de nouvelles en ligne,,,Plutôt d'accord,Stimuler l'innovation,Optimiser la prise de décision,Renforcer la compétitivité,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,,Tout à fait d'accord,Sécurité des données,Atteinte à la vie privée,Biais et discrimination,Perte d'emploi,Les enjeux éthiques,Perte de contrôle de l'IA,,Parfois,"Médias imprimés (Journaux, Magazines, Livres,..)",Télévision/Radio,,,,,,Sécurité des données,Atteinte à la vie privée,Biais et discrimination,Perte d'emploi,Les enjeux éthiques,Perte de contrôle de l'IA,,,Stimuler l'innovation,Optimiser la prise de décision,Renforcer la compétitivité,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,Productivité,Faciliter apprendre,,,"Ni d'accord, ni pas d'accord",Rarement,Rarement,"Ni d'accord, ni pas d'accord",Peut-être,2,Souvent,"Médias imprimés (Journaux, Magazines, Livres,..)",Télévision/Radio,,,Applications de presse en ligne ,,,Beaucoup,Neutre,Parfois,"Apprentissage supervisé, Apprentissage non supervisé et Apprentissage par renforcement(Supervised Learning, Unsupervised Learning, and Reinforcement Learning)",Neutre,Parfois,Traitement du langage naturel (NLP),Réalité Virtuelle (Virtual Reality),Reconnaissance vocale,Technologie Blockchain,Algorithmes d'apprentissage automatique,,living_with_partner,zero,university,employed_for_wages,legal_services,white,middle_ii,fr,supervisor,eleven_to_twentyfive,75018,,,,,,Audience 1,1.18,43daa2f4-7a8d-4254-ac00-5a6ad14fa69d,42436857,7,e35c4e4e-e45a-45cf-8f0a-2e65158724f7
867993926,2024-07-04 06:30:34,2024-07-04 06:34:20,Unknown,Web,FR,Centre-Val de Loire,Unknown,Tours,Unknown,male,> 54,1965,"Médias imprimés (Journaux, Magazines, Livres,..):Parfois | Télévision/Radio:Toujours | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Parfois | Blogs/ Vlogs:Parfois | Applications de nouvelles en ligne:Souvent","Médias imprimés (Journaux, Magazines, Livres, etc.)",Télévision/Radio,,,,,,Plutôt d'accord,,,,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,,"Ni d'accord, ni pas d'accord",,,,,,,,,"Médias imprimés (Journaux, Magazines, Livres,..)",Télévision/Radio,,,,,,Sécurité des données,Atteinte à la vie privée,Biais et discrimination,Perte d'emploi,,Perte de contrôle de l'IA,,,Stimuler l'innovation,,,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,Productivité,,,,"Ni d'accord, ni pas d'accord",Parfois,Parfois,Plutôt d'accord,Probable,3,Parfois,,,,,Applications de presse en ligne ,,,Moyennement ,Plutôt positi,Souvent,"Systèmes experts, Robotique et Traitement du langage naturel(Expert Systems, Robotics, and Natural Language Processing)",Neutre,Souvent,,,Reconnaissance vocale,,Algorithmes d'apprentissage automatique,,married,two,vocational_technical_college,employed_for_wages,manufacturing_other,,middle_i,fr,middle_management,hundrendone_to_twohundrendsfifty,37000,,,,,,Audience 1,1.01,9ed1814c-3d02-41c4-82e2-0491283fbc5d,163676052,9,44c4499b-9c72-430c-b22e-d280298a2c01
-51949210,2024-07-04 07:19:41,2024-07-04 07:23:32,Unknown,Android,FR,Centre-Val de Loire,Unknown,Tours,Unknown,male,45 - 54,1974,"Médias imprimés (Journaux, Magazines, Livres,..):Souvent | Télévision/Radio:Souvent | Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.):Souvent | Blogs/ Vlogs:Souvent | Applications de nouvelles en ligne:Souvent","Médias imprimés (Journaux, Magazines, Livres, etc.)",Télévision/Radio,"Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.)",Blogs et vlogs,Applications de nouvelles en ligne,"Publicité extérieure (Billboards, Banners,Brotchures,...)",,Tout à fait d'accord,Stimuler l'innovation,Optimiser la prise de décision,Renforcer la compétitivité,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,,Pas du tout d'accord,,,,,,,,,"Médias imprimés (Journaux, Magazines, Livres,..)",Télévision/Radio,"Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.)",Blogs/ Vlogs,Applications de presse en ligne ,"Publicité extérieure (Billboards, Banners,Brotchures,...)",,Sécurité des données,Atteinte à la vie privée,Biais et discrimination,Perte d'emploi,Les enjeux éthiques,Perte de contrôle de l'IA,,,Stimuler l'innovation,Optimiser la prise de décision,Renforcer la compétitivité,Accroître l'efficacité,Améliorer la coordination,"Offrir cohérence, fiabilité et efficacité dans l'exécution des tâches",Automatiser les fonctions répétitives,Productivité,Faciliter apprendre,,,Pas du tout d'accord,Parfois,Parfois,Tout à fait d'accord,Certainement,3,Souvent,"Médias imprimés (Journaux, Magazines, Livres,..)",Télévision/Radio,"Réseaux sociaux (Facebook, Twitter, Instagram, LinkedIn, TikTok, Youtube, etc.)",Blogs/ Vlogs,Applications de presse en ligne ,"Publicité extérieure (Billboards, Banners,Brotchures,...)",,Moyennement ,Plutôt positi,Parfois,"l'intelligence artificielle étroite, l'intelligence artificielle générale et la superintelligence artificielle. (Narrow AI, General AI, and Super AI)",Neutre,Souvent,Traitement du langage naturel (NLP),Réalité Virtuelle (Virtual Reality),Reconnaissance vocale,Technologie Blockchain,Algorithmes d'apprentissage automatique,,living_with_partner,zero,university,unable_to_work,other,,lower_ii,fr,craftsman,do_not_work,37000,,,,,,Audience 1,1.18,f670a2b2-d006-4b11-95a6-82a56f2f2678,162532371,7,6eb960c8-39d6-47a9-903a-0a66504ac2ad
